DATE,AXIOMA_ID,NAME,PRICE,CURRENCY,TSO,RETURN,COUNTRY
2023-10-04,MYWGS6TY4,ARBORGEN HLDS LTD,0.183,NZD,516486312.0,0.028090172000000004,NZ
2023-10-04,XPR6NLWL5,PACIFIC EDGE LTD,0.111,NZD,810717112.0,0.027777966,NZ
2023-10-04,AZSGACHA0,RAKON LIMITED,0.74,NZD,229809013.0,0.027777748999999997,NZ
2023-10-04,RU1WGUCT5,ATOK-BIG WEDGE CO,6.93,PHP,2545000000.0,0.41140540600000003,PH
2023-10-04,8PJWXSKA6,ABS-CBN HOLDING CORP,3.89,PHP,899848111.0,0.111428686,PH
2023-10-04,ZWT8PX1R5,ANCHOR LAND HOLDIN,5.49,PHP,1040001000.0,0.09799996,PH
2023-10-04,8KFXV6LY6,FIRST PUNJAB MODAR,1.59,PKR,34020000.0,0.13571467199999998,PK
2023-10-04,7BSBVNTB6,WORLDCALL TELECOM,1.39,PKR,3196199269.0,0.11200032,PK
2023-10-04,BU7X4CM82,SAIF TEXTILE MILLS,8.89,PKR,26412900.0,0.077575806,PK
2023-10-04,M6U1A7C90,GREENX METALS LTD,2.645,PLN,272878939.0,0.023210986,PL
2023-10-04,USGVTJ5C8,CAPALLIANZ HOLDING,0.003,SGD,8552538955.0,0.499999975,SG
2023-10-04,4MSF18DN3,GS HOLDINGS LTD,0.077,SGD,188993260.0,0.20312513699999998,SG
2023-10-04,8DRK8YL55,BIOLIDICS LTD,0.015,SGD,559126605.0,0.153846154,SG
2023-10-04,N3XL5NKR1,JCK HOSPITALITY,0.05,THB,17425000000.0,0.250000025,TH
2023-10-04,82FQ4H2M4,JCK HOSPITALITY,0.05,THB,17425000000.0,0.25,TH
2023-10-04,WYJ3P9SP4,K.C. PROPERTY PLC.,0.1,THB,9756547319.0,0.111111765,TH
2023-10-04,KXMCXBDK8,ENERMAX TECHNOLOGY CORP.,18.2,TWD,44946000.0,0.099697885,TW
2023-10-04,CXLM8W4X0,AVERMEDIA TECHNOLOGIES INC.,34.8,TWD,158069000.0,0.099526066,TW
2023-10-04,4XJD7FMA0,"ALGOLTEK, INC.",58.6,TWD,44664000.0,0.099437148,TW
2023-10-04,9XT6G7RM6,GOME RETAIL HOLDINGS LIMITED,0.023,USD,47762000000.0,1.30000006,US
2023-10-04,QAD7PBMF3,JRSIS HEALTH CARE CORP,0.75,USD,5837000.0,1.13068183,US
2023-10-04,9MAHH3ZV5,COOPER ENERGY LTD,0.067,USD,2631531000.0,0.861111238,US
2023-10-04,UP23HJG73,NO 25 CENTRAL PHAMACEUTICAL,6900.0,VND,13294630.0,0.15,VN
2023-10-04,ULLDXD2T1,NHA TRANG VACCINES AND BIOLOGICAL,23000.0,VND,8562000.0,0.138613861,VN
2023-10-04,XN99B7WN4,BEN THANH TOURIST SERVICE,12000.0,VND,24962600.0,0.132075472,VN
2023-10-04,GHCHQCRK9,MC MINING LTD,2.05,ZAR,399665202.0,0.04060908,ZA
2023-10-04,3J9599DS3,PROSUS N.V.,551.94,ZAR,2659554005.0,0.006638518,ZA
